,let-7a-2,let-7a-3,let-7b,let-7c,let-7d,let-7e,let-7f-1,let-7f-2,let-7g,let-7i,miR-100,miR-101-1,miR-101-2,miR-103a-1,miR-103a-2,miR-106b,miR-107,miR-10a,miR-10b,miR-1180,miR-125b-1,miR-125b-2,miR-128-1,miR-128-2,miR-1291,miR-1293,miR-1307,miR-130a,miR-130b,miR-132,miR-140,miR-141,miR-142,miR-143,miR-146a,miR-146b,miR-147b,miR-148a,miR-148b,miR-149,miR-151a,miR-152,miR-155,miR-15a,miR-15b,miR-16-1,miR-16-2,miR-17,miR-181a-1,miR-181a-2,miR-181b-1,miR-181b-2,miR-181c,miR-181d,miR-182,miR-183,miR-184,miR-185,miR-186,miR-191,miR-192,miR-193a,miR-193b,miR-194-2,miR-196a-2,miR-196b,miR-197,miR-199a-1,miR-199b,miR-19a,miR-19b-1,miR-19b-2,miR-200a,miR-200b,miR-200c,miR-203a,miR-203b,miR-205,miR-20a,miR-21,miR-210,miR-2110,miR-22,miR-221,miR-222,miR-223,miR-224,miR-23a,miR-23b,miR-24-1,miR-24-2,miR-25,miR-26a-1,miR-26a-2,miR-26b,miR-27a,miR-27b,miR-28,miR-29a,miR-29b-1,miR-29c,miR-3065,miR-30a,miR-30b,miR-30c-1,miR-30c-2,miR-30d,miR-30e,miR-31,miR-320a,miR-320b-1,miR-320b-2,miR-320c-1,miR-320c-2,miR-324,miR-330,miR-335,miR-339,miR-340,miR-342,miR-345,miR-34a,miR-3607,miR-361,miR-3613,miR-3615,miR-362,miR-3653,miR-365a,miR-365b,miR-374a,miR-374b,miR-375,miR-378a,miR-421,miR-423,miR-425,miR-429,miR-4510,miR-452,miR-454,miR-455,miR-486,miR-500a,miR-502,miR-532,miR-574,miR-582,miR-598,miR-629,miR-652,miR-660,miR-664a,miR-7-1,miR-7-2,miR-7-3,miR-708,miR-744,miR-769,miR-92a-1,miR-92a-2,miR-93,miR-941-3,miR-941-4,miR-944,miR-95,miR-98,miR-99a,miR-99b,SID,LACTO_PROP,Lacto_RF_trainingTestingSet
EM12_W5D2,14.5540331508668,14.7501207324469,16.9933473920921,15.0852358271525,10.9330571251937,8.730593673728,14.2414750073537,13.1768401543209,14.0935957297231,15.7448515635245,6.33101781340365,6.62776971257152,5.60372308273874,10.9666618530701,11.3283725978958,6.20154079301232,9.66156450951897,7.11991862855459,10.4608158301062,5.68308003792577,2.5929803370957,6.03620939456648,5.03434880848004,4.20876381946205,1.89474445107013,7.02659438342896,6.20261001284943,3.7559674052464,6.54509233831692,3.07142775623651,6.56233954801442,12.7192528193861,3.63782510422986,5.18577466472187,8.19593810573408,8.9338145055769,4.74375383233079,12.2674391708574,7.27442277859152,3.24339225091188,9.74066267897642,8.19388227017331,6.08952581276337,2.74363311331111,4.99137008681123,9.26857556234461,7.29374295735763,5.8734581903063,8.67106052283464,6.27634325676541,6.66177272091919,6.91155444537577,6.01911830688148,6.06414980193988,11.235202627929,10.2412313341951,6.07613890968803,3.51958945696541,11.0278309996542,8.74660304908163,5.49589921543433,3.05023181080198,9.42987612098278,2.17464520625696,4.15278171845477,9.07902505069428,5.31977868624262,3.7040799026339,1.85013064718435,1.69573700355621,6.03266929023433,3.34090891092051,11.6340474944997,10.331534704625,10.3870576958877,17.3123164418103,8.26296199214677,11.1945838511327,3.1380724929774,16.2026483414253,10.9959916916094,5.80123639999656,11.5491861702734,13.8738361501728,7.02979293694514,7.21945747323117,3.78420965138247,10.8222542438875,9.30058997639472,8.20361654084192,7.18787125346281,10.8099128984113,14.136128655119,12.3390767152505,9.95464806840987,9.54090994390992,11.9547030416571,9.0728897597287,5.82759104809351,2.9993990105424,6.74057111385408,4.11344843564737,8.69159235144776,6.14246670066285,4.2025166075916,4.89785367844076,8.72011902135857,9.05866051780584,8.03015840465598,13.8501856875297,9.5129277151889,10.8636476508401,4.13714979971144,4.37032445225495,3.89344312651318,3.36825423355621,1.24754405635064,4.65946421221062,6.21388222537391,4.51631512692169,3.85165309392712,7.0881404968849,5.94740928532166,5.84760915944753,2.46975815794611,7.36860707844826,5.76345873699702,8.21797133627449,7.12807008245315,1.3044813919811,6.48633061677878,5.11262634225223,11.0874665022369,9.44763817367491,5.10092927925589,8.59708539844882,5.45870410076735,4.52870735957267,7.41357481211925,4.30219001743567,5.21329005543714,4.30439158720608,6.67422399580081,4.69221893590381,3.86718533267479,8.58732734387756,5.21690927180621,1.62492563272972,5.27422285834886,6.68358311877555,6.41328772810884,8.36428392581992,6.00783537592993,5.88440641864541,4.4685609980041,5.94120071355138,3.34517760532194,5.09728122702075,7.99712467160075,9.0212066936829,8.24634190142168,8.09997486591863,6.21491308302712,7.61863287250188,8.80298557194662,6.58942275636001,14.0789937135377,10.2748918125166,6.52335893312411,EM12,0.993332564309609,training
EM12_W5D3,13.956141584709,14.5594348341485,19.0899225615659,14.7790195631026,10.523168662597,9.65501383896513,14.3658227227389,15.240096887002,15.9192786234043,13.7851284541381,8.93399762029789,6.27001259090099,6.90585573333453,12.0703470949011,13.8077663711124,9.01143423282003,12.1216421888278,12.7941318978117,14.7902651949036,8.27701679167327,3.83571531838382,8.27207940168218,6.19341908386195,7.96896142694375,3.51678472065956,9.2884407826488,7.25078695148422,4.90673913392686,6.81557536591269,5.65247308327378,10.1796470727352,10.3677413384067,8.61622661166425,9.43609239797865,8.09900894122067,8.86960509909052,2.39217401969616,11.6903844331606,7.39677049740715,5.0460970558195,9.63824579213468,7.64461010878865,10.3791349152562,5.90542844953647,7.23405908937363,10.7369887733582,12.7914547348593,6.75736919337821,11.3228120667028,10.0601949818582,7.77793184505265,7.29495204993513,6.69766903524813,8.34722819661655,10.5978568976268,10.4588794030907,6.44353852289517,7.57350296464791,13.5527988620418,11.1378267441892,9.53904109738613,9.00181007771994,15.1851325805358,3.87040436069153,6.36361569643648,7.31971291938946,6.98338989063186,9.74823746765452,10.1091344918667,6.25700905263818,8.67299308955682,7.7091932732577,13.9852543001728,12.8509297551823,12.4694516592561,18.7230413626246,7.98831183179667,15.9661899775768,6.00614698954461,15.219832132212,11.9099542923409,5.74079296247351,12.7052149430239,14.4469415415275,9.64536708882548,11.7651858489363,6.08279191925994,9.45630693736967,9.57239211083751,12.2865011643665,12.3230499242437,10.7737478986863,13.606968035862,15.7425081032292,14.732184580605,11.3517523214101,13.0626240355223,8.68720714302167,10.4197097469605,4.35051490300138,10.5454457579049,7.43532782968506,10.0403252056818,7.69809768213325,10.5150046492405,7.93344097133066,12.0096426674525,12.052452352238,12.9032049793665,16.19705820799,12.356326665956,10.7860903618957,5.40369454823617,8.76731138421762,10.4363585877492,5.91936404555815,1.57760488196609,4.42766917823767,6.9748294036601,9.38724948799505,9.49426400444598,11.4732126923472,8.60731406622896,11.1554306726059,2.19265263735109,5.66030482928922,4.92800607955313,7.43085219060938,4.668714801633,2.85099607604296,6.64158539093052,7.19488612234551,14.6773831823547,11.5263861796216,6.6322207711356,11.3665769888323,7.35966594671282,9.4045464489882,8.07055592859275,6.10693310109734,7.43985044823276,7.99622300582695,9.4832704448207,6.99051210211579,3.92663534527012,10.6957676550212,7.10277171017773,7.99622300582695,7.33795804291612,7.01162617944038,9.31758704203535,9.80855316112576,6.31282618174422,8.19628953283518,7.42313172778205,5.25696210092685,5.57414303855964,10.4294096815503,6.47573023058762,13.5972364754764,13.6544514873236,11.0831702191869,5.65074547324788,9.77555645309887,10.7883007605327,9.66587803667503,14.8600092611661,12.7008441239572,7.99847037323782,EM12,0.97236560946916,training
EM12_W5D4,13.9360572177864,15.4514810574003,18.2469613211829,15.3430279765687,12.401489516877,9.32483831413013,11.9175972254855,14.050211249203,12.4788154004587,13.5013000264796,7.93451484458788,5.66083800392981,6.07613890968803,10.4006103986248,13.0744947012303,7.1082881762481,10.3696837226901,8.32184891558076,13.315008153716,5.11632344591505,2.05113662416015,9.04582111961495,3.78353543289503,3.61667123253863,0.917664378323395,5.36938753730271,6.21388222537391,4.00996556840076,3.20339206198008,6.31252163140237,10.2642110049817,10.828943318737,5.30257659053541,7.80199557981253,5.99372895721888,8.62204359376789,4.3370131476566,14.4995485217833,10.6689062996609,8.16129267877688,10.8589126754202,6.59540217600931,5.69426913480058,2.9116468386845,7.53601277226773,9.83454847173964,10.0452156985529,5.3593500360642,11.0728948993252,9.58600002611165,6.54330132481418,5.985420791144,6.54577476128765,7.25512885435885,11.4060659241019,10.4186614780202,2.94192032028314,3.73751534683671,8.80552322964366,9.5417736204027,6.52379097438625,4.56895930135889,12.214406139604,2.01007999769973,3.62432808193693,6.26346259575678,4.41911146208598,5.60591296572257,6.74548078563836,2.48058295171654,4.15486085608862,5.02328014674153,10.4046739651404,11.8210282087538,12.7022131042078,16.9956511788566,6.19786579094139,12.4497614183705,3.43169249315562,14.7290760718292,9.89777768986485,3.580791718112,13.5076108214436,17.1820426219884,12.6078877363806,6.52497302513447,6.27634539013492,6.90186315595746,9.84774953174886,7.52038978469249,10.5947219347378,13.3533503440487,13.5162856415106,14.7433047388342,13.0805930775827,9.15048383936768,11.1216036976943,9.97430287540953,6.57483991183631,0.441578396862745,4.15678875894515,3.81613605499835,9.61457878715769,8.49596042683783,6.24991425322815,6.06425614519008,9.88671106097546,9.23821863263326,9.19868327943646,13.0635403271532,11.0596839573097,11.0517870389371,5.6176713860257,4.03932217801152,6.84891972150177,1.0443028645006,2.6424899889483,4.05494384207159,6.955445528886,7.15715294504023,3.27862948891729,7.78708709647082,4.35108660528561,6.45150453959414,0.778849219947813,6.46113945093885,5.31438392164238,7.31096853971655,6.72049153244082,4.71706430537851,5.024964972993,6.19112203398161,12.0735986433344,9.63646507622694,7.68447392517429,13.5785297225893,6.8220613875894,6.80493401978905,5.43786765950266,4.41859878024969,3.95587440495374,5.01186004637951,9.50751134171176,5.31422756975301,1.75309624644076,10.3056876562433,5.21435461129566,5.41567523282194,7.63506377136195,6.24047814418608,5.85885518886192,10.6094201096428,3.51735659649516,4.22894332251483,3.98851869922776,3.74738383386992,3.24013146981243,6.43557008245682,8.06643211925501,10.4220694254064,11.4311968780326,8.1232066904707,4.90403020527764,6.07399543843063,8.30881604325067,3.43397421938197,12.6498237917762,12.747084811709,10.0207476057916,EM12,0.97467326481411,training
EM12_W5D5,14.3607110169861,14.9203796360646,17.7222321454294,18.8714590268761,11.3329937617727,10.7829350808629,14.6354060473615,14.2193165442633,12.4416952173016,13.7780997855581,7.3270975337357,7.96805107894438,7.72129602311963,13.6771754079649,15.3013509424645,10.1628056104134,12.2644231928541,11.5951023707007,13.2822862149456,9.21388717455197,4.3964884545504,8.06865801626486,6.2072092568098,8.1865968610017,3.13622368543326,6.3955381947427,6.91433395943522,8.90973284267437,8.66783733465676,10.3486328904228,8.44533205120996,11.1488967149921,3.35187546965517,4.11626705990428,8.14159878280407,11.8386062718985,2.93466817995909,14.2938481054748,9.01215609323354,8.54756969536236,9.83478503016786,7.1163706838127,8.11263076868899,6.56810736131928,9.69790944418181,10.334356208262,10.5154371117192,7.69374358126228,10.4773290996591,12.3972602502184,10.4847305645181,7.70416304439719,6.82718622958148,7.48108025250839,15.5558760289531,11.8101300811894,5.82812363741134,5.00249827970595,9.97277281238363,9.60018203620159,9.27108011921844,8.11442436812978,12.6435599472399,6.58272984244721,7.30636869578665,10.5019134447907,9.79970003034661,3.51597659437995,1.97815845441857,4.34704247665955,6.37649477679605,9.92863815083619,11.3251538083152,11.8457309369663,16.2895903153302,21.4609401360391,9.46887696974866,17.0425200848388,6.7046130567325,16.5049714686768,14.3177303015605,2.15753865852101,13.5157519109875,16.51069038079,13.2269379076918,5.05755060975582,7.5631377606334,8.75125302817408,11.2920416213531,12.4738769260786,11.7794741987987,13.8116094797709,15.0895573267161,15.3822638571681,16.6059095391082,14.4888916817525,13.471926841445,9.83178497564031,11.8041365747387,3.90236291205872,7.60976464053371,8.05028270334598,8.58503906375706,11.9918018911982,8.77765977539628,8.41816659762685,12.3412082324551,13.1594852520437,12.5588109474015,16.1487006215253,12.6163515432261,9.75586257587693,7.39592309283294,6.25665424277303,8.10170152035891,5.21020037878684,7.06638118674446,6.06675210984849,9.64487564136024,6.28405773040425,4.63324929329799,11.7803994055079,8.68997892280371,10.442503198978,1.36885345480974,6.90228459756793,5.34290131296056,8.5217188940001,5.69908412689694,4.46230361871745,7.40254616147333,7.0507661604784,14.2229014960346,12.4196613786342,7.18662332679551,13.4228518037915,7.40458839819578,11.746679477659,5.21513369736832,7.37487325804446,6.91953654944568,5.31138189024121,4.3979554113874,6.60173041586807,4.36806202926614,10.4898111302067,10.1573007083933,3.92690170335902,11.1353930633761,9.25660209614491,7.7365628279344,13.628964890031,6.71128682808961,6.79212102917045,6.32628851904316,7.04556239120349,9.67882626015535,9.61249637211748,6.67634956056068,13.9764891064484,11.9906016871295,13.788482764523,8.58245375648864,8.22173833033252,9.1450519731177,5.02550196978001,12.0081227944118,11.4514488171234,10.7508437721606,EM12,0.0224242424242424,testing
EM12_W5D6,13.0195499924615,16.9267836722501,18.1429584027729,17.1965352259406,11.9359018777526,10.9201471611074,14.5668196428105,13.4294111568061,12.3830297838988,14.012571514266,10.7395473001127,5.69313702378548,3.52405793305192,10.6066263716987,10.6159770427061,8.15868234724617,8.49263923165192,10.7809476445479,12.7990360120191,5.58580973393618,6.94856095097679,6.72187931550799,5.32064778448949,5.82832686401888,4.51500275427254,5.80844582502288,7.52683266522428,5.48445422320116,3.740854123073,4.29874202984688,11.821688296355,9.8244782880789,6.05021439655069,9.28204475597986,7.19637881342259,11.8837945612301,5.53527727992923,13.7219547731671,11.2141531824017,7.86640126480208,12.4747435038677,7.4308088923457,10.0706625621926,6.83402739603332,5.23835623895706,8.76376183846385,7.10434657449681,7.72559023658163,8.22091048582663,8.80487792027974,9.32685036193446,5.4668417432456,9.54609104419529,8.01619384972826,14.2816169020849,12.2503438908149,6.27140584678135,5.5788154760665,8.81123706495723,9.9557301466093,6.37128359402027,7.7480977284105,13.9935471445656,3.12450138166008,4.6223168778966,7.15501875823493,7.34786522919262,4.0854635671986,4.36297461886511,2.34446838769211,5.55848304158245,8.07027264987233,9.82871866100175,12.806679394624,13.1959567916935,19.7088080948716,4.83225086237595,13.3389131651801,5.46755502101683,18.2494033617452,11.3714531924923,4.8532969308365,14.0693837567997,16.9240549351018,11.2425431932154,9.15181315270133,8.76731138421762,12.9204120590111,9.59387318555851,13.1111179530684,11.6721620914512,8.60931375783131,14.5341587458781,12.2548239594091,13.074062114986,13.6677562621984,12.321454658785,11.2193648563671,11.6779650592571,4.27047401299245,6.36920229982929,4.87162361052418,8.00559944150474,8.82450255091237,6.38744651034377,7.06740997669733,11.4157114045035,10.1235643298137,10.0358996406638,14.2391410481889,8.16347962159315,8.14821221402141,4.86624847662308,4.70470936879742,8.38627527774101,3.06767768277935,2.541670611266,4.61278612750279,6.57284066290681,5.98778887454483,4.03921864833708,10.6880817802758,7.88833726104529,8.00567193728197,3.20410476161167,4.24148834831896,5.70637224099272,9.18501706942934,7.87119024151928,5.31395226901272,5.65272239351183,3.61118807059969,10.6598599790908,11.9016507399795,6.48326234446019,12.0986462689166,10.2552808354316,8.23140979957245,3.73819370458695,7.10299118759601,3.8213223176841,3.74738383386992,4.59099106080331,5.16751183621717,6.51366432693837,10.5639048940109,8.24202491311864,3.36771703397824,5.85662952886952,10.1542086376634,6.03597346270249,9.6088575143208,4.60669509606863,7.34529675016112,5.85445810459573,6.29160558241116,6.97383393006313,7.86527440597011,7.46300210114438,10.9496228669608,10.4594341301724,9.43689180566724,4.33688652316117,4.99493350048644,6.63199055011084,4.46806781468273,11.1581016580413,13.4919849293198,8.46165934595867,EM12,0.990052573024149,testing
UAB003_W5D6,13.7865755110552,15.5311254037769,15.46015077113,14.0977291067072,10.8794123204663,9.22061034311853,15.8216769414974,16.0069118625336,11.5284705296573,13.2473468353277,4.92219406750148,10.2242619461955,8.75744930855204,11.5199106004543,10.9071273326901,8.56239368817913,11.8273274824231,12.5707907602952,12.6259739371157,7.01218096934106,4.75332615065967,6.98543250467424,5.98931796640417,6.12258261278923,2.8714003210293,6.21945502914882,9.89684109341074,6.15111967507071,6.1183909319992,6.10997620297166,9.71432166601549,12.2767450206711,10.6635869193783,8.66345268311775,9.02385803564855,8.93157458583228,4.78593438849831,12.9068070490352,10.3834484139369,7.91619017874379,9.96654100582522,9.36513390972923,7.42185413961039,7.53250441036009,6.70707572390576,10.3876922739836,10.0567772396359,9.69014340951518,8.59705311727915,10.9091392275008,8.01221500094843,7.64357831617849,10.1482813953586,6.58930766044773,10.9976854180818,10.2362473417259,10.8469069991847,7.09137700603648,9.3538797756824,9.05343676553749,9.69530956452567,8.61249180247392,10.5748565427286,5.0774997371057,5.43448634009485,8.17703243830675,8.73819601109288,6.4763879783461,8.2937776114151,9.36854834810526,12.867663750684,8.75560591515094,14.2329260918284,15.0136737689481,15.1227736201995,17.8712492155767,5.49698787395272,15.4818971107885,10.5841998184194,20.1911902566838,12.7066541367193,4.27047401299245,13.9894483102444,17.8613201473386,14.3558745208524,10.6092581874819,8.24566996084911,12.6741984132011,8.65516939514766,9.95581881837609,9.50448371742679,10.2961807896753,15.3252825939849,13.5335017693881,16.2003484272193,13.5006606088913,14.8169572209278,10.8900298969969,11.4988631224838,7.31547604601925,8.49039457538163,7.67014457374709,7.51737378541889,11.0430124310717,5.82133680804146,5.34053905890389,11.1780855323521,11.6489505265174,12.5240101389631,14.2390846570681,8.175395342172,8.88937761956322,7.8659061859303,4.51787782844951,6.48283764558542,3.91474777038751,8.19431329352373,6.45856661628079,9.77126560008436,7.6682518063119,5.96340786230249,10.6030516387122,7.20819242070615,10.5852772995578,3.01229998512108,6.13319203495499,5.11068853015006,4.93508418357501,5.96741486137344,4.6558168583096,8.52717317577881,7.88661502428148,10.291017866996,11.6462955046973,6.25250397174768,13.9119990613356,8.07216429688507,12.3452651378809,2.30137735985822,5.07182277023063,6.49101963708711,7.9355357485957,2.21276493789228,5.4440096687541,6.84196705150528,7.98802489623024,8.34193132681568,6.85805664979464,6.10345190405031,8.67067433305145,7.08997791102697,12.6404422227253,4.23746068890241,8.16768517415509,8.37810990077711,7.94131425382871,10.2757111287037,8.12917648352896,6.26553061431165,12.768644530744,9.62771892671439,11.1164429873893,4.83161628009379,5.6701550678266,12.3125225977155,11.6065100926165,12.6032944012074,13.6543947951876,8.61650670595446,UAB003,0.843201864539591,training
UAB003_W6D1,15.2359563114558,13.2242850519881,15.8166644863587,12.9621292890171,11.8933881293772,7.52465695687981,13.1193375839339,16.1830010320087,11.437199828952,17.2800318451426,8.49769287853649,9.07735379953822,7.53145380925269,10.8604282994991,10.3478498256578,4.74963059633893,9.29744586677194,9.31682221909256,12.5683106573395,5.30565330270564,5.1994656971829,6.08057689088089,6.05818053434317,5.84824579393049,3.47767720080364,5.89742178098199,7.6259890695666,3.27813001556915,3.75782701002712,2.96657874301781,8.64516780919661,8.42185011604484,3.5328652004418,5.70158353068215,8.70235689744596,11.353569507237,5.8245204670656,14.0172720875736,10.4827529057952,4.85611117300359,10.7337327753596,7.74824719943635,6.47194955812028,3.82853272852666,3.35056607815969,9.68780411053533,9.22736610977494,5.55344829691963,9.82426692356414,12.2878176192355,8.80228033407047,9.0891198779722,8.13832456280915,7.10277171017773,10.0822892526195,8.58760073105958,8.70202335828502,8.53494775705697,8.27664004827106,9.62452475549429,7.45351851108242,4.31307730722262,11.7607202035702,2.35533471555778,4.31404418378171,5.81470733022137,9.05166542757643,2.90004771693206,3.06442483389196,5.42712890379544,9.21382083153964,6.8166576119173,9.41268254268474,11.7466951404239,11.2973516821304,16.0431259832714,4.85641053820058,13.9971605408496,8.33082095526045,17.2335717234139,13.1359132939429,6.42635646862086,15.8390868066787,18.2268711043255,11.1073026863759,9.22406793784697,7.3906743046559,9.99469170205796,8.4977472788829,9.76025576547969,10.0575225064869,11.1652345246698,13.4413895316936,14.7700114800784,17.9691864157115,10.1312488790942,13.0340268039012,7.07430612554273,7.31614307690684,2.61567463936601,4.78883169816407,6.76445899864477,6.06929541590845,6.69930343238564,5.09962000389787,7.1680322302006,10.2645980908005,8.11295112875362,8.02580851651928,14.0200728097439,6.26022860998376,7.04867191200971,4.06172214378805,2.38228965376582,6.36226685549971,4.15315706716613,7.09376063426923,5.14542295373492,6.50918217288771,5.5636598970319,2.541670611266,6.40209334350015,3.84815203592393,8.37792387375993,1.80199402983161,2.07274401231723,9.74034043398698,4.66311111071152,6.09759245210688,5.65062698333068,8.46406204689591,6.36334750343908,10.0296102707518,9.26052626058263,7.66118497787093,11.0447282880455,8.58595028478174,12.2989452164312,1.89478003875114,7.97467824044612,5.34733138992741,5.44671195868012,8.32675476305254,4.39294485344563,4.33294644077917,7.83762051799442,8.2874571288232,4.06891836686797,3.57709874473391,9.39364858153599,7.60685173664235,10.0250772399327,2.6424899889483,7.7147638171607,7.96221189342283,6.78481404767372,7.64497474020582,7.49525566941192,9.22793820835431,7.72250353582185,7.22501567619189,8.32480590187447,3.19446908515154,5.44231557380589,9.85741134156072,7.11359172600608,11.9907904664715,11.4618886450551,6.86276787954636,UAB003,0.790729892768706,training
UAB003_W6D2,13.1240216121266,12.9487025663575,15.35498590664,13.6355088681021,11.9997016082714,7.4364834628731,15.6789316999221,15.1013734026889,13.2113747756056,16.1209803539059,7.37087866302239,10.7178180481282,12.5254448243048,14.7719721880574,11.6784520452868,9.66502362104954,10.3711216006368,9.80629873513044,13.5810738799483,5.36163135583157,6.38098199428697,8.06202166241989,7.00158688727703,4.46425365172289,7.38620655122292,5.00613893682075,10.5339022634957,7.11901683624335,9.52701872920421,9.97005657920604,12.1670997594366,13.8442190389961,10.3969472404125,11.0431103289944,9.27800259903026,11.6696592864001,4.42830696674548,13.9484658147981,8.74504936969159,6.36226685549971,10.1999830562065,8.87091762206048,6.68552389438364,7.83563468902672,6.82762268501052,11.2091686818639,12.5704496603681,8.14530374415962,8.61469652720174,9.04906572375754,6.21211548359832,6.77296367939241,8.06740363134861,6.33675852145965,11.4450995324704,9.58934985976672,10.3704200791909,8.33302505991259,10.2712350491487,10.2130379222044,8.66853164643945,6.20261001284943,12.1507198528626,3.56077451830803,5.37460403853857,9.30402239083955,11.0689044405554,5.38565982031767,7.12051652378207,10.2572298017446,10.8296830446379,8.76821032701305,16.4544552013201,12.9710042753125,14.090659230409,21.1406586029736,9.78304011136588,13.5899235194522,9.00290589928549,16.2517842963388,15.3043651902949,5.42822947264627,15.3027304189177,15.4038382655378,11.3221392906147,10.2400159833099,7.1162055867555,13.1579323360059,12.0869550341586,10.9969558361693,11.5263722928042,9.89907292176044,13.2996623926394,13.6794809071591,15.0851456402613,11.9431005611285,14.5826165973056,8.38020502795591,10.0484036424111,8.36440035138576,10.0496418459134,10.5898420067396,6.59806861948865,9.52848681898813,9.33462613998729,6.23843220640348,13.0639290159614,12.0098674703941,11.850706824272,17.8526027160083,8.60600411496834,9.07623278501662,6.55932820903525,8.78479541552934,7.46947382020548,4.71724723630427,9.66005409246536,6.19932649157409,11.5051012302511,8.77237750860233,7.47988367645654,11.2747062779895,12.757291423651,8.05707678389792,7.30139236422244,3.31198641901597,10.8213570924241,5.26117707155908,4.68415473254842,5.75361429066361,9.97367539111124,9.09330526071206,11.7741063067207,14.1895207508161,6.57885594783868,11.8580060298635,8.0140636088708,10.2665303182948,4.65812181284966,8.0465708935318,7.15444327528359,8.29305546472048,6.34604743811743,7.63506377136195,7.11118948458837,7.49556897256741,10.2922118017652,5.94469278454811,7.74694419965034,7.67799156766911,8.75097432447701,12.1220117629623,8.31387401910825,9.50186373694589,9.04027251009225,9.79074238079485,11.8267897196832,6.28324258577228,11.8258669469477,8.20544174138418,8.28596148172381,9.10240815022791,5.02805894787023,5.90551718946945,12.6745046999546,9.42047500764805,15.2438875609358,12.9014739083973,8.7941716268974,UAB003,0.631571568764896,training
UAB003_W6D3,13.1969087059361,14.1258610602482,17.213953053833,16.9352145044022,8.13419828618186,7.14411215767692,15.4956163818701,14.1128598424219,13.3559887501621,12.5701403299753,7.32568104153252,5.53296966148694,5.88163528065462,13.2884575139938,9.31798281143554,6.90623189932126,7.87909955065226,7.7136278430306,12.2677730076401,4.62037276953494,3.26909147454958,4.2451411864748,3.49692817370506,2.45039656773858,3.90255594607787,6.20277678324263,6.4433785290389,1.86016027709611,3.88547079548327,5.5121689848483,7.03963235563506,4.03667406827721,3.55619857474571,3.81449949525148,6.55873836312451,8.93646349735301,4.89147574815384,11.8701549054964,6.25763039829941,4.54229699700097,7.64635086795052,6.90564834856581,5.3334905699602,3.57925268841901,1.77556348948078,8.07275729675512,5.40394156596577,5.16573069402085,10.6019509895356,8.33909049256881,6.33756289855731,7.21605289841113,9.11121184475737,8.9579537655686,14.9280217287001,9.01602033539247,10.4307682238708,5.82472635302888,10.1966805638459,11.3966500681358,6.64862299138082,3.25494510251506,11.4291520299693,1.63543755504119,1.2823552229201,5.36106119043587,6.19868008710779,1.42794783343472,1.71806902949246,5.50754419838075,8.72485738284884,8.28294054853729,9.03321778831407,10.9605218585171,11.7509515725687,15.7031231179404,4.48267764374947,11.1084785844127,5.52539958388018,14.8987690675575,12.5081703784985,4.17183689763657,13.2394031213688,13.0319444918653,9.32949790221359,8.26296199214677,4.73403668839633,7.86110539486511,11.2449681264242,9.41605631083852,9.45525982721217,9.10638961656209,12.1730668353317,15.7026944276079,14.158654234403,8.06524950955971,11.4423630038457,8.42508213197478,7.9623266613899,5.47757711428346,6.95431355371937,8.836774478716,7.17566194441824,6.75395054726638,7.38266934103216,6.19164228237221,12.4183037310346,10.4193054304757,6.63587065719984,15.6697221977787,4.40040338316435,7.68723832046074,4.0639328142914,4.46675962159181,6.26897202604571,1.05260233616329,3.55020593259597,1.85598628388795,6.38475238968585,4.55902919951268,2.87892434323277,7.55130353790142,4.80058576233377,4.89462851641467,0.437358983639276,1.96841524510227,6.18096724255975,4.03209364939987,5.52229628031562,2.91418024873484,4.10951742990318,4.28279196653397,9.01250320623132,11.6453753621939,4.81975160622888,9.31601854965939,5.89799585571371,8.55938776609608,3.15965082486863,6.75938262040475,3.86047589240797,4.03346090216291,4.57338359134572,3.97013114072442,5.29925375560213,10.2143327936514,6.32340903731331,2.97634036598703,3.43844563569085,6.87254569741156,5.78399057210401,10.308389227663,3.10071135551464,7.29920819777783,4.6502676530022,6.71216003188287,5.05063545715759,4.48138353243693,6.24153902205452,6.07620416287534,7.08763877189741,7.84688037397542,2.77836614012105,2.8477970772303,9.92699305558598,5.38710256824136,11.5212124396326,10.9993523627272,7.21684524040098,UAB003,0.606083095078776,training
